elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
65.0,0.000882918134611102,0.0018510817915403347,0.002050865239696973,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
66.0,0.0008506999129414747,0.0018666962252113898,0.0020514007748602134,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
67.0,0.0008182055501546631,0.001881749796888198,0.0020519363100234543,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
68.0,0.0007854448116521596,0.001896237623066471,0.002052471845186695,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
69.0,0.0007524275491978152,0.0019101549903030057,0.002053007380349936,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
70.0,0.0007191636979557255,0.001923497356742921,0.0020535429155131768,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
71.0,0.000685663273501112,0.0019362603535952932,0.002054078450676417,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
72.0,0.0006519363688050947,0.0019484397865567088,0.0020546139858396576,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
73.0,0.0006179931511942644,0.0019600316371822745,0.002055149521002899,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
74.0,0.0005838438592859701,0.001971032064203636,0.002055685056166139,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
75.0,0.0005494987999002471,0.001981437404793584,0.00205622059132938,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
76.0,0.0005149683449493149,0.0019912441757768164,0.002056756126492621,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
77.0,0.0004802629283055836,0.002000449074786479,0.0020572916616558613,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
78.0,0.0004453930426491179,0.00200904898136609,0.002057827196819102,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
79.0,0.0004103692362955047,0.0020170409580164846,0.0020583627319823426,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
80.0,0.0003752021100050901,0.002024422251187438,0.0020588982671455834,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
81.0,0.0003399023137745476,0.0020311902922136296,0.0020594338023088242,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
82.0,0.0003044805436117468,0.002037342698194634,0.0020599693374720647,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
83.0,0.00026894753829490324,0.002042877272818646,0.0020605048726353055,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
84.0,0.0002333140761169885,0.002047792007129648,0.002061040407798546,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
85.0,0.00019759097161638846,0.0020520850802377743,0.0020615759429617867,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
86.0,0.000161789072294801,0.002055754859972602,0.0020621114781250276,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
87.0,0.00012591925532337044,0.0020587999034791652,0.002062647013288268,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
