node_id,x,y
580,-0.00320228,-0.00440756
581,-0.00272707,-0.00472342
582,-0.00222087,-0.00498817
583,-0.00168919,-0.00519878
584,-0.00113778,-0.00535283
585,-0.00057266,-0.00544849
586,-0.00000000,-0.00548460
587,0.00057393,-0.00546061
588,0.00114285,-0.00537667
589,0.00170048,-0.00523355
590,0.00224070,-0.00503270
591,0.00275753,-0.00477619
592,0.00324526,-0.00446671
593,0.00369845,-0.00410755
594,0.00411208,-0.00370253
595,0.00448150,-0.00325600
596,0.00480257,-0.00277277
597,0.00507166,-0.00225805
598,0.00528571,-0.00171743
599,0.00544223,-0.00115678
600,0.00553939,-0.00058221
601,0.00557600,-0.00000000
602,0.00555151,0.00058349
603,0.00546607,0.00116185
604,0.00532048,0.00172873
605,0.00511620,0.00227788
606,0.00485534,0.00280323
607,0.00454066,0.00329898
608,0.00417547,0.00375961
609,0.00376369,0.00418000
610,0.00330972,0.00455545
611,0.00281847,0.00488173
612,0.00229523,0.00515516
613,0.00174567,0.00537263
614,0.00117578,0.00553163
615,0.00059177,0.00563029
616,0.00000000,0.00566740
617,-0.00059304,0.00564241
618,-0.00118085,0.00555547
619,-0.00175697,0.00540740
620,-0.00231505,0.00519969
621,-0.00284893,0.00493450
622,-0.00335270,0.00461460
623,-0.00382077,0.00424340
624,-0.00424792,0.00382485
625,-0.00462939,0.00336345
626,-0.00496088,0.00286417
627,-0.00523866,0.00233240
628,-0.00545956,0.00177392
629,-0.00562104,0.00119479
630,-0.00572119,0.00060132
631,-0.00575880,-0.00000000
632,-0.00573331,-0.00060260
633,-0.00564488,-0.00119986
634,-0.00549433,-0.00178522
635,-0.00528319,-0.00235223
636,-0.00501365,-0.00289463
637,-0.00468854,-0.00340643
638,-0.00431132,-0.00388193
639,-0.00388601,-0.00431585
640,-0.00341717,-0.00470333
641,-0.00290987,-0.00504004
642,-0.00236958,-0.00532216
643,-0.00180216,-0.00554649
644,-0.00121379,-0.00571044
645,-0.00061088,-0.00581209
646,-0.00000000,-0.00585020
647,0.00061215,-0.00582421
648,0.00121886,-0.00573428
649,0.00181346,-0.00558126
650,0.00238940,-0.00536669
651,0.00294033,-0.00509281
652,0.00346015,-0.00476249
653,0.00394309,-0.00437924
654,0.00438377,-0.00394717
655,0.00477728,-0.00347090
656,0.00511919,-0.00295557
657,0.00540566,-0.00240675
658,0.00563341,-0.00183041
659,0.00579984,-0.00123279
660,0.00590299,-0.00062043
661,0.00594160,-0.00000000
662,0.00591511,0.00062170
663,0.00582368,0.00123786
664,0.00566818,0.00184170
665,0.00545019,0.00242658
666,0.00517196,0.00298603
667,0.00483643,0.00351387
668,0.00444717,0.00400425
669,0.00400832,0.00445170
670,0.00352462,0.00485122
671,0.00300127,0.00519835
672,0.00244393,0.00548915
673,0.00185865,0.00572034
674,0.00125180,0.00588924
675,0.00062998,0.00599389
676,0.00000000,0.00603300
677,-0.00063126,0.00600601
678,-0.00125686,0.00591308
679,-0.00186995,0.00575511
680,-0.00246376,0.00553369
681,-0.00303173,0.00525112
682,-0.00356760,0.00491038
683,-0.00406541,0.00451509
684,-0.00451962,0.00406948
685,-0.00492517,0.00357834
686,-0.00527750,0.00304697
687,-0.00557265,0.00248110
688,-0.00580727,0.00188689
689,-0.00597865,0.00127080
690,-0.00608479,0.00063954
691,-0.00612440,0.00000000
692,-0.00609691,-0.00064081
693,-0.00600249,-0.00127587
694,-0.00584204,-0.00189819
695,-0.00561718,-0.00250093
696,-0.00533027,-0.00307743
697,-0.00498432,-0.00362132
698,-0.00458301,-0.00412656
699,-0.00413064,-0.00458754
700,-0.00363207,-0.00499911
701,-0.00309267,-0.00535666
702,-0.00251828,-0.00565615
703,-0.00191514,-0.00589419
704,-0.00128980,-0.00606805
705,-0.00064909,-0.00617569
706,-0.00000000,-0.00621580
707,0.00065036,-0.00618781
708,0.00129487,-0.00609189
709,0.00192644,-0.00592896
710,0.00253811,-0.00570068
711,0.00312313,-0.00540943
712,0.00367505,-0.00505827
713,0.00418772,-0.00465094
714,0.00465547,-0.00419180
715,0.00507305,-0.00368579
716,0.00543581,-0.00313837
717,0.00573965,-0.00255546
718,0.00598112,-0.00194338
719,0.00615745,-0.00130881
720,0.00626659,-0.00065864
721,0.00630720,-0.00000000
722,0.00627871,0.00065992
723,0.00618129,0.00131387
724,0.00601589,0.00195468
725,0.00578418,0.00257528
726,0.00548858,0.00316883
727,0.00513221,0.00372877
728,0.00471886,0.00424888
729,0.00425296,0.00472339
730,0.00373951,0.00514700
731,0.00318407,0.00551497
732,0.00259263,0.00582315
733,0.00197163,0.00606804
734,0.00132781,0.00624685
735,0.00066820,0.00635749
736,0.00000000,0.00639860
737,-0.00066947,0.00636961
738,-0.00133288,0.00627070
739,-0.00198292,0.00610282
740,-0.00261246,0.00586768
741,-0.00321453,0.00556774
742,-0.00378249,0.00520615
743,-0.00431004,0.00478678
744,-0.00479131,0.00431412
745,-0.00522094,0.00379324
746,-0.00559412,0.00322977
747,-0.00590664,0.00262981
748,-0.00615497,0.00199987
749,-0.00633626,0.00134681
750,-0.00644839,0.00067775
751,-0.00649000,-0.00000000
752,-0.00646051,-0.00067903
753,-0.00636010,-0.00135188
754,-0.00618974,-0.00201117
755,-0.00595118,-0.00264963
756,-0.00564689,-0.00326023
757,-0.00528010,-0.00383622
758,-0.00485471,-0.00437120
759,-0.00437528,-0.00485924
760,-0.00384696,-0.00529489
761,-0.00327547,-0.00567327
762,-0.00266698,-0.00599014
763,-0.00202812,-0.00624190
764,-0.00136582,-0.00642566
765,-0.00068731,-0.00653929
766,-0.00000000,-0.00658140
767,0.00068858,-0.00655141
768,0.00137088,-0.00644950
769,0.00203941,-0.00627667
770,0.00268681,-0.00603467
771,0.00330593,-0.00572604
772,0.00388994,-0.00535404
773,0.00443236,-0.00492263
774,0.00492716,-0.00443643
775,0.00536883,-0.00390068
776,0.00575243,-0.00332117
777,0.00607364,-0.00270416
778,0.00632882,-0.00205636
779,0.00651506,-0.00138482
780,0.00663019,-0.00069686
781,0.00667280,-0.00000000
782,0.00664231,0.00069813
783,0.00653890,0.00138989
784,0.00636360,0.00206766
785,0.00611817,0.00272399
786,0.00580520,0.00335163
787,0.00542799,0.00394366
788,0.00499055,0.00449352
789,0.00449759,0.00499508
790,0.00395441,0.00544278
791,0.00336687,0.00583158
792,0.00274133,0.00615714
793,0.00208460,0.00641575
794,0.00140382,0.00660447
795,0.00070641,0.00672109
796,0.00000000,0.00676420
797,-0.00070769,0.00673320
798,-0.00140889,0.00662831
799,-0.00209590,0.00645052
800,-0.00276116,0.00620167
801,-0.00339733,0.00588435
802,-0.00399739,0.00550193
803,-0.00455467,0.00505848
804,-0.00506301,0.00455875
805,-0.00551672,0.00400813
806,-0.00591074,0.00341257
807,-0.00624064,0.00277851
808,-0.00650268,0.00211285
809,-0.00669387,0.00142283
810,-0.00681198,0.00071597
811,-0.00685560,0.00000000
812,-0.00682410,-0.00071724
813,-0.00671771,-0.00142789
814,-0.00653745,-0.00212415
815,-0.00628517,-0.00279834
816,-0.00596351,-0.00344303
817,-0.00557587,-0.00405111
818,-0.00512640,-0.00461583
819,-0.00461991,-0.00513093
820,-0.00406185,-0.00559066
821,-0.00345827,-0.00598989
822,-0.00281569,-0.00632413
823,-0.00214109,-0.00658960
824,-0.00144183,-0.00678327
825,-0.00072552,-0.00690288
826,-0.00000000,-0.00694700
827,0.00072680,-0.00691500
828,0.00144690,-0.00680711
829,0.00215239,-0.00662437
830,0.00283551,-0.00636867
831,0.00348873,-0.00604266
832,0.00410483,-0.00564982
833,0.00467699,-0.00519432
834,0.00519885,-0.00468107
835,0.00566461,-0.00411558
836,0.00606905,-0.00350397
837,0.00640763,-0.00285286
838,0.00667653,-0.00216934
839,0.00687267,-0.00146083
840,0.00699378,-0.00073508
841,0.00703840,-0.00000000
842,0.00700590,0.00073635
843,0.00689651,0.00146590
844,0.00671130,0.00218063
845,0.00645216,0.00287269
846,0.00612182,0.00353443
847,0.00572376,0.00415856
848,0.00526225,0.00473815
849,0.00474223,0.00526678
850,0.00416930,0.00573855
851,0.00354967,0.00614820
852,0.00289004,0.00649113
853,0.00219758,0.00676346
854,0.00147984,0.00696208
855,0.00074463,0.00708468
856,0.00000000,0.00712980
857,-0.00074590,0.00709680
858,-0.00148490,0.00698592
859,-0.00220888,0.00679823
860,-0.00290986,0.00653566
861,-0.00358013,0.00620097
862,-0.00421228,0.00579771
863,-0.00479931,0.00533017
864,-0.00533470,0.00480339
865,-0.00581250,0.00422303
866,-0.00622736,0.00359537
867,-0.00657463,0.00292721
868,-0.00685038,0.00222582
869,-0.00705148,0.00149884
870,-0.00717558,0.00075418
871,-0.00722120,0.00000000
872,-0.00718770,-0.00075546
873,-0.00707532,-0.00150391
874,-0.00688515,-0.00223712
875,-0.00661916,-0.00294704
876,-0.00628013,-0.00362583
877,-0.00587165,-0.00426600
878,-0.00539810,-0.00486047
879,-0.00486454,-0.00540262
880,-0.00427675,-0.00588644
881,-0.00364107,-0.00630651
882,-0.00296439,-0.00665813
883,-0.00225407,-0.00693731
884,-0.00151784,-0.00714088
885,-0.00076374,-0.00726648
886,-0.00000000,-0.00731260
887,0.00076501,-0.00727860
888,0.00152291,-0.00716472
889,0.00226537,-0.00697208
890,0.00298422,-0.00670266
891,0.00367153,-0.00635928
892,0.00431973,-0.00594560
893,0.00492163,-0.00546602
894,0.00547055,-0.00492570
895,0.00596038,-0.00433047
896,0.00638567,-0.00368677
897,0.00674162,-0.00300156
898,0.00702424,-0.00228231
899,0.00723028,-0.00153684
900,0.00735738,-0.00077329
901,0.00740400,-0.00000000
902,0.00736950,0.00077457
903,0.00725413,0.00154191
904,0.00705901,0.00229361
905,0.00678616,0.00302139
906,0.00643844,0.00371723
907,0.00601954,0.00437345
908,0.00553394,0.00498278
909,0.00498686,0.00553847
910,0.00438420,0.00603433
911,0.00373247,0.00646482
912,0.00303874,0.00682512
913,0.00231056,0.00711116
914,0.00155585,0.00731969
915,0.00078285,0.00744828
916,0.00000000,0.00749540
917,-0.00078412,0.00746040
918,-0.00156092,0.00734353
919,-0.00232185,0.00714593
920,-0.00305857,0.00686965
921,-0.00376293,0.00651759
922,-0.00442718,0.00609348
923,-0.00504394,0.00560187
924,-0.00560639,0.00504802
925,-0.00610827,0.00443792
926,-0.00654398,0.00377817
927,-0.00690862,0.00307592
928,-0.00719809,0.00233880
929,-0.00740909,0.00157485
930,-0.00753918,0.00079240
931,-0.00758680,0.00000000
932,-0.00755130,-0.00079367
