node_id,x,y
235,-3.359340853030855e-7,-1.0338988039133359e-6
236,2.6725714004589997e-21,-1.09033344e-6
237,3.3792903968749754e-7,-1.0400386421796896e-6
238,6.446765448473446e-7,-8.873211408797241e-7
239,8.899325700719255e-7,-6.465738592143736e-7
240,1.04924839957921e-6,-3.409214712641455e-7
241,1.10647296e-6,-3.252092565137034e-21
242,1.0553882378455624e-6,3.42916425648561e-7
243,9.003782868407727e-7,6.541631166824317e-7
244,6.560604310494451e-7,9.029897160329855e-7
245,3.459088572251905e-7,1.064597995245089e-6
246,9.350750332303667e-21,1.12261248e-6
247,-3.479038116096096e-7,1.0707378335114403e-6
248,-6.636496885175063e-7,9.134354328018307e-7
249,-9.160468619940364e-7,6.655470028845294e-7
250,-1.0799475909109633e-6,3.5089624318625066e-7
251,-1.138752e-6,-5.592373276048112e-22
252,-1.086087429177313e-6,-3.528911975706734e-7
253,-9.264925787628886e-7,-6.731362603525806e-7
254,-6.750335747196137e-7,-9.29104007955087e-7
255,-3.558836291473109e-7,-1.0952971865768371e-6
256,-5.6580516688099256e-21,-1.1548915199999999e-6
257,3.578785835317219e-7,-1.101437024843191e-6
258,6.826228321876683e-7,-9.395497247239371e-7
259,9.421611539161474e-7,-6.845201465546851e-7
260,1.1106467822427163e-6,-3.608710151083556e-7
261,1.17103104e-6,4.592017509636643e-21
262,1.116786620509069e-6,3.6286596949277016e-7
263,9.526068706849953e-7,6.921094040227424e-7
264,6.940067183897696e-7,9.552182998771979e-7
265,3.65858401069416e-7,1.1259963779085902e-6
266,1.7439027160261973e-21,1.18717056e-6
267,-3.678533554538344e-7,1.1321362161749417e-6
268,-7.015959758578304e-7,9.656640166460435e-7
269,-9.682754458382485e-7,7.034932902248545e-7
270,-1.1413459735744643e-6,3.7084578703047654e-7
271,-1.2033100800000001e-6,8.253816743259638e-21
272,-1.1474858118408197e-6,-3.7284074141488254e-7
273,-9.787211626071015e-7,-7.110825476929046e-7
274,-7.129798620599252e-7,-9.813325917993092e-7
275,-3.7583317299152074e-7,-1.1566955692403433e-6
276,2.3916965260475186e-21,-1.2194496e-6
277,3.778281273759471e-7,-1.1628354075066923e-6
278,7.205691195279785e-7,-9.9177830856816e-7
279,9.943897377603596e-7,-7.224664338950101e-7
280,1.1720451649062174e-6,-3.8082055895258146e-7
281,1.23558912e-6,-4.2368487304340255e-21
282,1.1781850031725704e-6,3.8281551333699514e-7
283,1.004835454529208e-6,7.300556913630667e-7
284,7.319530057300806e-7,1.0074468837214203e-6
285,3.8580794491364223e-7,1.1873947605720912e-6
286,1.103938778848617e-20,1.25172864e-6
287,-3.8780289929804305e-7,1.1935345988384483e-6
288,-7.395422631981407e-7,1.0178926004902661e-6
289,-1.0205040296824707e-6,7.414395775651656e-7
290,-1.2027443562379704e-6,3.907953308746862e-7
291,-1.26786816e-6,-1.5695716815738196e-24
292,-1.208884194504321e-6,-3.92790285259108e-7
293,-1.030949746451314e-6,-7.490288350332291e-7
294,-7.509261494002505e-7,-1.0335611756435208e-6
295,-3.957827168357471e-7,-1.2180939519038443e-6
296,-6.919600715618674e-21,-1.28400768e-6
297,3.977776712201557e-7,-1.2242337901701988e-6
298,7.585154068683029e-7,-1.0440068924123724e-6
299,1.0466183216045818e-6,-7.604127212353209e-7
300,1.233443547569724e-6,-4.007701027967907e-7
301,1.3001472e-6,-1.401476480448952e-20
302,1.2395833858360771e-6,4.0276505718120334e-7
303,1.057064038373431e-6,7.680019787033767e-7
304,7.69899293070406e-7,1.0596754675656321e-6
305,4.0575748875785175e-7,1.2487931432355974e-6
306,2.578363353461191e-21,1.31628672e-6
307,-4.077524431422686e-7,1.2549329815019495e-6
308,-7.774885505384653e-7,1.0701211843344786e-6
309,-1.072732613526693e-6,7.793858649054761e-7
310,-1.2641427389014712e-6,4.1074487471891306e-7
311,-1.33242624e-6,9.792158671580142e-21
312,-1.2702825771678279e-6,-4.1273982910331615e-7
313,-1.083178330295537e-6,-7.86975122373539e-7
314,-7.888724367405612e-7,-1.0857897594877434e-6
315,-4.157322606799562e-7,-1.2794923345673508e-6
316,1.984324297986279e-21,-1.34856576e-6
317,4.1772721506436347e-7,-1.285632172833706e-6
318,7.964616942086125e-7,-1.0962354762565958e-6
319,1.0988469054487934e-6,-7.983590085756467e-7
320,1.2948419302332247e-6,-4.207196466410176e-7
321,1.3647052800000001e-6,-5.3481022493807766e-21
322,1.3009817684995784e-6,4.2271460102542917e-7
323,1.1092926222176432e-6,8.059482660437017e-7
324,8.078455804107163e-7,1.1119040514098545e-6
325,4.257070326020604e-7,1.3101915258991041e-6
326,1.2854522598318429e-20,1.3808448e-6
327,-4.2770198698647633e-7,1.3163313641654565e-6
328,-8.154348378787749e-7,1.1223497681787019e-6
329,-1.1249611973709047e-6,8.173321522458017e-7
330,-1.3255411215649778e-6,4.3069441856312184e-7
331,-1.39698432e-6,6.8259553789142165e-22
332,-1.3316809598313287e-6,-4.326893729475423e-7
333,-1.1354069141397607e-6,-8.24921409713848e-7
334,-8.268187240808874e-7,-1.1380183433319546e-6
335,-4.3568180452418345e-7,-1.3408907172308517e-6
