elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
3450.0,-0.004949186585471278,-0.002800120246819976,0.0056863979155929644,1.3250055571403376,25.289455469622993,0.4628080374567545,0.06518423062771173,0.39736627530008317,0.0420493413015964,0.03259211531385426
3451.0,-0.004900458109309399,-0.00288659568274615,0.005687435653855344,1.3250043528398199,25.289450702296513,0.46280681400583695,0.06518405831068204,0.3973676154153997,0.042049483112740295,0.03259202915534101
3452.0,-0.004850218522050651,-0.0029722230436473153,0.005688473392117723,1.3250031489808956,25.289445936708493,0.4628055910013076,0.06518388605652163,0.3973689550417657,0.04204962487214499,0.03259194302826002
3453.0,-0.00479848258527067,-0.003056975920999898,0.005689511130380102,1.3250019455633084,25.289441172860165,0.46280436844291434,0.06518371386519937,0.3973702941794485,0.042049766579837264,0.032591856932600485
3454.0,-0.004745265522112695,-0.0031408281632487895,0.005690548868642483,1.325000742586818,25.28943641074809,0.46280314633041925,0.06518354173667942,0.39737163282871707,0.04204990823584549,0.03259177086833892
3455.0,-0.004690583012813738,-0.0032237538838754414,0.005691586606904862,1.324999540051187,25.289431650372453,0.46280192466357634,0.06518336967092579,0.39737297098984053,0.042050049840194705,0.032591684835462896
3456.0,-0.004634451190089765,-0.00330572746938799,0.005692624345167241,1.324998337956169,25.289426891733108,0.46280070344213897,0.06518319766790716,0.3973743086630808,0.042050191392919434,0.032591598833953586
3457.0,-0.004576886634381144,-0.0033867235872310844,0.005693662083429621,1.3249971363015252,25.28942213482841,0.4627994826658678,0.06518302572758777,0.39737564584870566,0.042050332894044806,0.03259151286379389
3458.0,-0.004517906368959805,-0.003466717193612906,0.005694699821692001,1.3249959350870137,25.289417379656413,0.4627982623345198,0.06518285384993179,0.3973769825469858,0.04205047434359746,0.032591426924965104
3459.0,-0.0044575278548996036,-0.003545683541246909,0.005695737559954381,1.3249947343123856,25.28941262621776,0.4627970424478475,0.06518268203490803,0.39737831875818425,0.04205061574160709,0.032591341017453215
3460.0,-0.004395768985911319,-0.0036235981870059533,0.005696775298216761,1.324993533977406,25.289407874511284,0.4627958230056089,0.06518251028248077,0.39737965448256723,0.04205075708810353,0.03259125514123959
3461.0,-0.00433264808304379,-0.0037004369994864937,0.0056978130364791395,1.324992334081832,25.289403124535305,0.4627946040075643,0.06518233859261582,0.3973809897204009,0.04205089838311176,0.03259116929630712
3462.0,-0.004268183889252778,-0.003776176166480457,0.005698850774741519,1.3249911346254326,25.289398376289242,0.4627933854534693,0.06518216696527583,0.39738232447195476,0.04205103962666147,0.03259108348263871
3463.0,-0.00420239556383923,-0.003850792202352414,0.005699888513003898,1.3249899356079422,25.289393629772498,0.4627921673430797,0.06518199540043451,0.3973836587374862,0.04205118081878234,0.032590997700217256
3464.0,-0.004135302676758481,-0.003924261955319894,0.005700926251266278,1.3249887370291458,25.289388884983126,0.4627909496761575,0.06518182389804981,0.3973849925172677,0.04205132195950085,0.0325909119490241
3465.0,-0.004066925202802155,-0.003996562614634509,0.005701963989528658,1.3249875388887762,25.28938414192107,0.46278973245245475,0.06518165245809397,0.39738632581156236,0.04205146304884348,0.0325908262290454
3466.0,-0.00399728351565453,-0.004067671717661606,0.005703001727791038,1.3249863411866205,25.289379400585155,0.46278851567173424,0.0651814810805266,0.3973876586206367,0.042051604086839896,0.03259074054026251
3467.0,-0.003926398381825024,-0.004137567156856404,0.005704039466053417,1.3249851439224303,25.289374660974836,0.4627872993337533,0.06518130976531691,0.3973889909447515,0.04205174507351976,0.03259065488265846
3468.0,-0.0038542909544586504,-0.004206227186634357,0.005705077204315797,1.3249839470959508,25.28936992308833,0.46278608343826844,0.06518113851243222,0.3973903227841754,0.042051886008907746,0.03259056925621611
3469.0,-0.003780982767026373,-0.004273630430133558,0.005706114942578176,1.3249827507069611,25.289365186925522,0.46278486798503987,0.06518096732183555,0.3973916541391708,0.04205202689303513,0.032590483660918566
3470.0,-0.0037064957268971126,-0.004339755885867198,0.005707152680840556,1.3249815547552055,25.28936045248512,0.46278365297382495,0.06518079619349613,0.39739298501000175,0.04205216772592834,0.032590398096748865
3471.0,-0.0036308521087933887,-0.00440458293426394,0.005708190419102935,1.3249803592404485,25.289355719765076,0.4627824384043856,0.0651806251273782,0.3973943153969343,0.04205230850761354,0.0325903125636883
3472.0,-0.0035540745481326148,-0.004468091344094131,0.005709228157365315,1.324979164162453,25.28935098876618,0.4627812242764764,0.06518045412344803,0.3973956453002318,0.042052449238120425,0.03259022706172322
3473.0,-0.003476186034255888,-0.004530261278779964,0.005710265895627694,1.3249779695209911,25.28934625948724,0.46278001058986107,0.06518028318167012,0.3973969747201552,0.04205258991747844,0.032590141590835064
3474.0,-0.003397209903546391,-0.004591073302587564,0.005711303633890073,1.3249767753158008,25.289341531926482,0.46277879734429467,0.06518011230201361,0.39739830365697254,0.0420527305457122,0.032590056151006803
3475.0,-0.003317169832439429,-0.004650508386699065,0.005712341372152453,1.3249755815466668,25.289336806083142,0.4627775845395438,0.06517994148444152,0.3973996321109419,0.04205287112285279,0.03258997074221996
3476.0,-0.0032360898303263126,-0.004708547915162722,0.005713379110414834,1.3249743882133258,25.28933208195712,0.4627763721753587,0.06517977072892342,0.397400960082332,0.04205301164892343,0.03258988536446251
3477.0,-0.0031539942323540347,-0.004765173690719311,0.0057144168486772135,1.324973195315562,25.289327359546313,0.4627751602515077,0.06517960003542198,0.39740228757140145,0.042053152123958035,0.03258980001771098
3478.0,-0.0030709076921229803,-0.004820367940502959,0.0057154545869395924,1.3249720028531156,25.28932263885099,0.4627739487677443,0.06517942940390829,0.39740361457841267,0.042053292547981354,0.03258971470195335
3479.0,-0.002986855174284927,-0.0048741133216145495,0.005716492325201973,1.3249708108257696,25.28931791986928,0.4627727377238344,0.06517925883434243,0.39740494110363217,0.042053432921019665,0.03258962941717121
3480.0,-0.0029018619470434145,-0.004926392926566057,0.005717530063464352,1.3249696192332787,25.28931320260032,0.462771527119538,0.06517908832669372,0.39740626714731836,0.042053573243103826,0.032589544163346064
3481.0,-0.0028159535745588284,-0.004977190288594063,0.005718567801726731,1.3249684280753866,25.289308487043673,0.4627703169546107,0.06517891788093162,0.3974075927097351,0.042053713514258406,0.03258945894046422
3482.0,-0.0027291559092605497,-0.005026489386840715,0.005719605539989111,1.3249672373518842,25.289303773198753,0.46276910722881587,0.06517874749701598,0.3974089177911466,0.04205385373451264,0.03258937374850878
3483.0,-0.0026414950840683207,-0.005074274651400617,0.00572064327825149,1.324966047062524,25.28929906106384,0.4627678979419177,0.06517857717491657,0.39741024239180994,0.04205399390389597,0.032589288587459866
3484.0,-0.00255299750452525,-0.005120530968232009,0.00572168101651387,1.324964857207058,25.289294350638183,0.46276668909367336,0.06517840691460117,0.39741156651198895,0.04205413402243439,0.03258920345730217
3485.0,-0.002463689840844841,-0.005165243683930677,0.005722718754776249,1.3249636677852554,25.289289641919876,0.462765480683849,0.06517823671603463,0.397412890151945,0.042054274090154,0.03258911835801731
3486.0,-0.002373599019874422,-0.005208398610365096,0.00572375649303863,1.3249624787968812,25.289284934909986,0.4627642727121999,0.06517806657918335,0.3974142133119396,0.042054414107085596,0.03258903328959168
3487.0,-0.0022827522169773635,-0.005249982029171362,0.00572479423130101,1.3249612902417058,25.289280229605808,0.46276306517849325,0.0651778965040105,0.39741553599223756,0.04205455407325199,0.03258894825200684
3488.0,-0.002191176847836566,-0.005289980696106477,0.005725831969563389,1.3249601021194708,25.289275526007323,0.4627618580824876,0.06517772649049067,0.3974168581930899,0.042054693988687226,0.032588863245244536
3489.0,-0.0020989005601817707,-0.005328381845258563,0.005726869707825768,1.3249589144299525,25.28927082411407,0.4627606514239438,0.06517755653858537,0.397418179914764,0.042054833853415616,0.032588778269291095
3490.0,-0.0020059512254430034,-0.005365173193112759,0.005727907446088148,1.3249577271729336,25.289266123924204,0.4627594452026302,0.0651773866482566,0.3974195011575217,0.04205497366746327,0.0325886933241283
3491.0,-0.0019123569303327716,-0.005400342942471461,0.005728945184350527,1.3249565403481383,25.28926142543706,0.46275823941830113,0.06517721681948017,0.39742082192162026,0.042055113430859145,0.032588608409739296
3492.0,-0.0018181459683596348,-0.005433879786227624,0.005729982922612908,1.3249553539553685,25.28925672865219,0.46275703407072577,0.06517704705221494,0.3974221422073194,0.0420552531436325,0.03258852352610747
3493.0,-0.0017233468312755633,-0.00546577291098998,0.005731020660875287,1.3249541679943644,25.289252033568246,0.46275582915966273,0.06517687734643211,0.3974234620148798,0.04205539280580917,0.03258843867321606
3494.0,-0.001627988200459749,-0.005496012000558995,0.005732058399137666,1.3249529824649016,25.289247340183948,0.4627546246848782,0.0651767077020952,0.3974247813445632,0.042055532417415095,0.03258835385104839
3495.0,-0.0015320989382415571,-0.005524587239252397,0.005733096137400045,1.3249517973667349,25.289242648498053,0.46275342064613445,0.0651765381191738,0.39742610019662633,0.04205567197847919,0.03258826905958611
3496.0,-0.0014357080791650501,-0.005551489315079296,0.005734133875662425,1.3249506126996415,25.289237958511038,0.4627522170431939,0.06517636859763179,0.39742741857132924,0.04205581148902914,0.032588184298815895
3497.0,-0.0013388448211978494,-0.005576709422761827,0.005735171613924805,1.3249494284633736,25.289233270221537,0.4627510138758169,0.06517619913743855,0.3974287364689315,0.042055950949093666,0.032588099568719275
3498.0,-0.0012415385168869572,-0.005600239266603335,0.005736209352187185,1.3249482446577072,25.289228583628038,0.46274981114377256,0.06517602973855799,0.39743005388969244,0.04205609035869721,0.032588014869279786
3499.0,-0.0011438186644643447,-0.005622071063202153,0.005737247090449564,1.324947061282399,25.28922389872964,0.4627486088468231,0.06517586040095974,0.39743137083386787,0.042056229717870174,0.03258793020047908
3500.0,-0.001045714898904806,-0.00564219754401015,0.005738284828711943,1.3249458783372157,25.28921921552667,0.4627474069847285,0.0651756911246093,0.3974326873017198,0.04205636902663696,0.03258784556230544
3501.0,-0.0009472569829388627,-0.005660611957735161,0.005739322566974323,1.324944695821927,25.289214534016942,0.46274620555725754,0.06517552190947307,0.39743400329350437,0.04205650828502782,0.03258776095473732
3502.0,-0.0008484747980235426,-0.005677308072586525,0.005740360305236703,1.3249435137362946,25.28920985419984,0.4627450045641715,0.065175352755518,0.39743531880948224,0.042056647493068595,0.032587676377759785
3503.0,-0.0007493983352735991,-0.0056922801783629955,0.005741398043499083,1.324942332080086,25.2892051760735,0.4627438040052401,0.06517518366271101,0.397436633849909,0.0420567866507851,0.03258759183135471
3504.0,-0.000650057686356019,-0.00570552308838233,0.005742435781761463,1.3249411508530657,25.289200499638596,0.4627426038802212,0.06517501463101891,0.397437948415045,0.04205692575820611,0.03258750731550866
3505.0,-0.000550483034350681,-0.005717032141251886,0.005743473520023842,1.3249399700550089,25.28919582489359,0.46274140418888415,0.06517484566040697,0.39743926250514655,0.04205706481535893,0.03258742283020349
3506.0,-0.00045070464457974804,-0.005726803202479669,0.005744511258286222,1.3249387896856777,25.289191151837876,0.4627402049309915,0.06517467675084354,0.39744057612047,0.04205720382227226,0.03258733837542256
3507.0,-0.00035075285540866303,-0.0057348326659252494,0.005745548996548601,1.3249376097448196,25.28918648046926,0.46273900610631014,0.06517450790229895,0.3974418892612727,0.04205734277897034,0.032587253951147886
3508.0,-0.0002506580690215834,-0.005741117455090071,0.00574658673481098,1.324936430232233,25.28918181078876,0.46273780771460377,0.06517433911473357,0.3974432019278134,0.04205748168548338,0.03258716955736599
3509.0,-0.0001504507421740254,-0.00574565502424668,0.005747624473073361,1.3249352511476682,25.28917714279419,0.46273660975563996,0.06517417038811785,0.39744451412034776,0.0420576205418356,0.03258708519405893
3510.0,-5.016137692549612e-5,-0.00574844335940648,0.00574866221133574,1.324934072490896,25.28917247648527,0.4627354122291822,0.0651740017224185,0.39744582583913207,0.042057759348057125,0.03258700086121004
3511.0,5.017948864502601e-5,-0.005749480979125676,0.005749699949598119,1.3249328942616636,25.289167811860338,0.46273421513499485,0.06517383311760568,0.3974471370844247,0.04205789810417196,0.03258691655880284
3512.0,0.00015054128973785322,-0.005748766935149066,0.005750737687860499,1.324931716459773,25.289163148919307,0.46273301847284853,0.0651736645736403,0.3974484478564797,0.04205803681021049,0.03258683228682094
3513.0,0.0002508934441429561,-0.005746300812891465,0.005751775426122879,1.3249305390849675,25.289158487660828,0.46273182224250625,0.06517349609049401,0.397449758155554,0.042058175466198146,0.03258674804524779
3514.0,0.0003512053615589999,-0.005742082731756531,0.005752813164385259,1.3249293621370146,25.289153828082675,0.4627306264437358,0.06517332766813244,0.3974510679819075,0.04205831407215895,0.03258666383406543
3515.0,0.000451446452918117,-0.005736113345292847,0.005753850902647639,1.3249281856157036,25.289149170186654,0.4627294310763028,0.06517315930652108,0.3974523773357893,0.042058452628126235,0.03258657965326054
