node_id,x,y
362,-6.211735441093339e-7,-4.888741815570158e-8
363,-6.162200515444094e-7,-9.759966798061803e-8
364,-6.074475482743288e-7,-1.458352535959599e-7
365,-5.949003678692838e-7,-1.9329484681693004e-7
366,-5.786462982926226e-7,-2.396831445697901e-7
367,-5.587762229651367e-7,-2.847107061731091e-7
368,-5.354036179507634e-7,-3.280957590531977e-7
369,-5.086639080091431e-7,-3.695659616300483e-7
370,-4.787136851419589e-7,-4.088601123467858e-7
371,-4.4572979412122243e-7,-4.457297941212222e-7
372,-4.0990829032328467e-7,-4.799409438709508e-7
373,-3.7146327599706444e-7,-5.112753372013538e-7
374,-3.306256218637612e-7,-5.395319788463809e-7
375,-2.876415816732539e-7,-5.64528390012043e-7
376,-2.4277130802495494e-7,-5.861017843888998e-7
377,-1.9628727839356506e-7,-6.041101252688086e-7
378,-1.4847264087916197e-7,-6.184330569186885e-7
379,-9.961948972238324e-8,-6.289727041258509e-7
380,-5.002708108591519e-8,-6.35654334630853e-7
381,-1.876829018072513e-21,-6.3842688e-7
382,5.0153710300381865e-8,-6.372633113554664e-7
383,1.00124445157823e-7,-6.321608672712116e-7
384,1.496029497148184e-7,-6.231411320519858e-7
385,1.982822327779854e-7,-6.102499635351595e-7
386,2.4585947148011616e-7,-5.935572704851787e-7
387,2.9203789492346644e-7,-5.731566405824049e-7
388,3.3652863508840296e-7,-5.49164820936159e-7
389,3.7905253346512853e-7,-5.217210539701968e-7
390,4.1934189211177084e-7,-4.909862724318806e-7
391,4.5714215815831726e-7,-4.571421581583192e-7
392,4.92213531160871e-7,-4.203900700882715e-7
393,5.243324831624073e-7,-3.809498478321448e-7
394,5.532931818317777e-7,-3.3905849789896456e-7
395,5.789088076293122e-7,-2.9496877042360937e-7
396,6.010127565814568e-7,-2.4894763493527897e-7
397,6.194597209346843e-7,-2.012746643546206e-7
398,6.341266406963449e-7,-1.5224033699802278e-7
399,6.449135198526528e-7,-1.0214426689959052e-7
400,6.517441018769854e-7,-5.1293373230597856e-8
401,6.545664e-7,-8.016126465894061e-22
402,6.533530786015989e-7,5.1420002445064417e-8
403,6.481016829980134e-7,1.0264922233503018e-7
404,6.388347158296423e-7,1.5337064583367914e-7
405,6.255995592010351e-7,2.0326961873904084e-7
406,6.084682426777357e-7,2.5203579839043997e-7
407,5.875370581996741e-7,2.993650836738218e-7
408,5.629260239215558e-7,3.449615111236063e-7
409,5.347781999312532e-7,3.885391053002051e-7
410,5.032588597218009e-7,4.298236718767576e-7
411,4.68554522195416e-7,4.6855452219541234e-7
412,4.3087184985325655e-7,5.044861184507928e-7
413,3.904364196672252e-7,5.373896291234611e-7
414,3.4749137393416797e-7,5.670543848171744e-7
415,3.0229595917396686e-7,5.932892252465804e-7
416,2.551239618456029e-7,6.159237287740138e-7
417,2.0626205031567385e-7,6.348093166005605e-7
418,1.5600803311688368e-7,6.498202244740012e-7
419,1.0466904407679552e-7,6.60854335579455e-7
420,5.2559665375280586e-8,6.67833869123118e-7
421,-3.289662972161975e-22,6.7070592e-7
422,-5.268629458974463e-8,6.694428458477314e-7
423,-1.051739995122374e-7,6.640424987248153e-7
424,-1.571383419525376e-7,6.545282996072992e-7
425,-2.0825700470009626e-7,6.409491548669107e-7
426,-2.5821212530076606e-7,6.233792148702919e-7
427,-3.0669227242417704e-7,6.019174758169434e-7
428,-3.533943871588116e-7,5.766872269069513e-7
429,-3.9802567713528536e-7,5.478353458923069e-7
430,-4.403054516417444e-7,5.155314470117213e-7
431,-4.799668862325091e-7,4.799668862325112e-7
432,-5.167587057407145e-7,4.4135362961824167e-7
433,-5.504467750845161e-7,3.9992299150230377e-7
434,-5.808155878025687e-7,3.559242499693755e-7
435,-6.076696428638495e-7,3.096231479243223e-7
436,-6.30834700966569e-7,2.6130028875593135e-7
437,-6.501589122664369e-7,2.1124943627672718e-7
438,-6.655138082516584e-7,1.5977572923574228e-7
439,-6.767951513062572e-7,1.071938212540005e-7
440,-6.839236363692505e-7,5.382595751996094e-8
441,-6.868454400000001e-7,3.3654225664752e-21
442,-6.855326130938637e-7,-5.395258673442723e-8
443,-6.799833144516178e-7,-1.0769877668943986e-7
444,-6.702218833849556e-7,-1.6090603807139837e-7
445,-6.562987505327877e-7,-2.132443906611471e-7
446,-6.382901870628479e-7,-2.643884522110921e-7
447,-6.162978934342114e-7,-3.1401946117453443e-7
448,-5.904484298923468e-7,-3.618272631940169e-7
449,-5.608924918533606e-7,-4.0751224897036574e-7
450,-5.278040343016446e-7,-4.5078723140672753e-7
451,-4.913792502696061e-7,-4.913792502696056e-7
452,-4.5183540938323045e-7,-5.29031293030633e-7
453,-4.0940956333738213e-7,-5.63503921045571e-7
454,-3.643571260045788e-7,-5.945767907879653e-7
455,-3.1695033667467756e-7,-6.220500604811186e-7
456,-2.6747661566625527e-7,-6.45745673159126e-7
457,-2.1623682223778035e-7,-6.655085079323131e-7
458,-1.6354342535460082e-7,-6.812073920293151e-7
459,-1.0971859843121031e-7,-6.927359670330586e-7
460,-5.509224966464122e-8,-7.00013403615383e-7
461,-2.238796664971151e-21,-7.029849600000001e-7
462,5.521887887910989e-8,-7.016223803399962e-7
463,1.102235538666471e-7,-6.959241301784197e-7
464,1.6467373419025924e-7,-6.859154671626121e-7
465,2.1823177662220256e-7,-6.716483461986634e-7
466,2.7056477912141363e-7,-6.532011592554061e-7
467,3.2134664992489187e-7,-6.306783110514796e-7
468,3.7026013922921814e-7,-6.04209632877745e-7
469,4.169988208054461e-7,-5.739496378144143e-7
470,4.612690111717144e-7,-5.400766215915649e-7
